WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,STRAIN,GENOTYPE,AVG. LENGTH
6534,PIERRE GREYS LAKES,LOWER PIERRE GREYS LAKE,-118.60656,53.910427,SE12-57-5-W6,2018-05-31,RAINBOW TROUT,3500,TROUT LODGE/KAMLOOPS,AF3N,16.64
6533,PIERRE GREYS LAKES,MIDDLE PIERRE GREYS LAKE,-118.588692,53.90135,NW6-57-4-W6,2018-05-31,RAINBOW TROUT,6900,TROUT LODGE/COLD WATER JUMPERS,AF3N,17.3
5572,PIERRE GREYS LAKES,UPPER PIERRE GREYS LAKES,-118.585692,53.908548,SW7-57-4-W6,2018-05-31,BROOK TROUT,3451,BEITTY RESORT,3N,21.24
5572,PIERRE GREYS LAKES,UPPER PIERRE GREYS LAKES,-118.585692,53.908548,SW7-57-4-W6,2018-09-18,BROOK TROUT,4000,BEITTY RESORT,3N,12.37
6613,RAINBOW PARK POND,WESTLOCK RECREATION POND,-113.727525,54.145706,NE31-59-25-W4,2018-05-29,RAINBOW TROUT,1400,TROUT LODGE/SILVER'S,AF3N,21.65
6702,RAT LAKE,,-115.183801,52.247523,SW11-38-9-W5,2018-09-18,BROOK TROUT,1750,BEITTY RESORT,3N,12.37
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2018-10-05,TIGER TROUT,8,BEITTY/BOW RIVER,2N,71.22
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2018-10-04,TIGER TROUT,5250,BEITTY/BOW RIVER,3N,23.75
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2018-06-04,RAINBOW TROUT,8750,CAMPBELL LAKE,2N,21.1
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2018-05-14,RAINBOW TROUT,1800,ATHABASCA,2N,19.1
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2018-10-04,RAINBOW TROUT,10000,TROUT LODGE/JUMPERS,AF2N,8.13
5667,RIBBON LAKE,,-115.243069,50.886413,NW19-22-9-W5,2018-09-17,CUTTHROAT TROUT,1900,JOB LAKE,3N,4.5
3485,ROCKY CHILDREN'S POND,,-114.949741,52.398682,SW33-39-7-W5,2018-05-04,RAINBOW TROUT,500,MOUNT LASSEN,3N,21
3485,ROCKY CHILDREN'S POND,,-114.949741,52.398682,SW33-39-7-W5,2018-08-13,RAINBOW TROUT,500,TROUT LODGE,AF3N,20
5714,RUNNING LAKE,,-119.0339,56.669178,SW34-88-7-W6,2018-05-28,RAINBOW TROUT,2001,TROUT LODGE/COLD WATER JUMPERS,AF3N,17.3
5729,SALTER'S LAKE,,-114.191032,53.690156,SW26-54-2-W5,2018-09-14,TIGER TROUT,2000,BEITTY/BOW RIVER,3N,20.91
5729,SALTER'S LAKE,,-114.191032,53.690156,SW26-54-2-W5,2018-09-14,RAINBOW TROUT,5000,LYNDON,AF3N,15.9
5729,SALTER'S LAKE,,-114.191032,53.690156,SW26-54-2-W5,2018-05-16,RAINBOW TROUT,3638,CAMPBELL LAKE,2N,20.32
6695,SARDINE LAKE,,-114.551159,53.193482,SW5-49-4-W5,2018-05-11,RAINBOW TROUT,1400,TROUT LODGE/SILVER'S,AF3N,22.39
5753,SAUER LAKE,,-114.078152,53.612875,NE28-53-1-W5,2018-05-17,RAINBOW TROUT,2910,CAMPBELL LAKE,2N,20.16
5766,SCHUMAN LAKE,,-115.077728,54.318086,SE35-61-8-W5,2018-09-07,RAINBOW TROUT,7500,TROUT LODGE/JUMPERS,AF2N,7.8
5766,SCHUMAN LAKE,,-115.077728,54.318086,SE35-61-8-W5,2018-05-23,RAINBOW TROUT,4600,TROUT LODGE/COLD WATER JUMPERS,AF3N,17.13
5788,SHARK LAKE,,-115.397778,50.840833,NW1-22-11-W5,2018-09-03,CUTTHROAT TROUT,500,JOB LAKE,3N,5.61
5804,SHUNDA LAKE,FISH LAKE,-116.149976,52.451617,SW19-40-15-W5,2018-09-06,RAINBOW TROUT,5000,TROUT LODGE,AF3N,6.59
5804,SHUNDA LAKE,FISH LAKE,-116.149976,52.451617,SW19-40-15-W5,2018-05-26,RAINBOW TROUT,10000,TROUT LODGE,AF3N,16.03
3486,SIBBALD MEADOWS POND,,-114.944741,51.05457,SW20-24-7-W5,2018-05-28,RAINBOW TROUT,2200,TROUT LODGE,AF3N,20.18
6652,SOUTH SUNDANCE LAKE,,-116.979844,53.722144,SE1-55-21-W5,2018-10-01,BROOK TROUT,4500,BEITTY RESORT,3N,10.41
5858,SPARROW'S EGG LAKE,,-115.105897,50.673406,NW6-20-8-W5,2018-06-18,RAINBOW TROUT,900,TROUT LODGE,AF3N,19.1
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2018-09-17,RAINBOW TROUT,3250,TROUT LODGE/JUMPERS,AF3N,19.49
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2018-09-17,RAINBOW TROUT,5000,TROUT LODGE/JUMPERS,AF2N,8.01
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2018-05-28,BROOK TROUT,2320,BEITTY RESORT,3N,20.44
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2018-05-17,RAINBOW TROUT,5600,TROUT LODGE/SILVER'S,AF3N,21.88
3534,SPRUCE COULEE RESERVOIR,,-110.181613,49.673739,SW26-8-2-W4,2018-05-21,BROOK TROUT,5390,BEITTY RESORT,3N,7
3534,SPRUCE COULEE RESERVOIR,,-110.181613,49.673739,SW26-8-2-W4,2018-06-05,BROOK TROUT,6960,BEITTY RESORT,3N,19.33
5895,STAR LAKE,,-114.273086,53.510057,NE19-52-2-W5,2018-05-17,RAINBOW TROUT,3899,CAMPBELL LAKE,2N,20.05
5901,STENTON LAKE,,-115.283424,51.17613,SE35-25-10-W5,2018-09-17,CUTTHROAT TROUT,400,JOB LAKE,3N,4.5
5919,STRUBEL LAKE,,-115.001395,52.203976,SW30-37-7-W5,2018-09-18,RAINBOW TROUT,5000,TROUT LODGE/JUMPERS,AF3N,8.06
5919,STRUBEL LAKE,,-115.001395,52.203976,SW30-37-7-W5,2018-05-27,RAINBOW TROUT,9500,TROUT LODGE,AF3N,17.33
5929,SULPHUR LAKE,,-118.318549,56.706382,NW7-89-2-W6,2018-06-04,RAINBOW TROUT,3450,TROUT LODGE/COLD WATER JUMPERS,AF3N,16.41
5944,SWAN LAKE,,-117.813668,55.059122,SW18-70-25-W5,2018-10-01,RAINBOW TROUT,15000,TROUT LODGE/KAMLOOPS,AF3N,20.5
5944,SWAN LAKE,,-117.813668,55.059122,SW18-70-25-W5,2018-05-24,RAINBOW TROUT,7500,TROUT LODGE/KAMLOOPS,AF3N,16.63
5968,TAY LAKE,,-115.11934,52.061406,SW5-36-8-W5,2018-06-18,RAINBOW TROUT,2750,TROUT LODGE,AF3N,18.8
5990,THREE ISLE LAKE,,-115.277514,50.630121,SE26-19-10-W5,2018-09-17,CUTTHROAT TROUT,3300,JOB LAKE,3N,7.41
6039,TWIN LAKES,,-115.001806,52.413889,SW6-40-7-W5,2018-05-12,RAINBOW TROUT,3500,MOUNT LASSEN,3N,20.18
6535,TWO LAKES,NORTH TWO LAKE,-119.755438,54.380594,NE20-62-12-W6,2018-05-28,RAINBOW TROUT,3600,TROUT LODGE/KAMLOOPS,AF3N,16.5
6900,UNNAMED,ACADIA VALLEY RESERVOIR,-110.25524,51.099316,SW5-25-2-W4,2018-05-02,RAINBOW TROUT,3360,TROUT LODGE/SILVER'S,AF3N,21.99
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,2018-08-27,RAINBOW TROUT,3000,BEITTY RESORT,3N,17.1
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,2018-05-14,RAINBOW TROUT,800,ATHABASCA,3N,18.1
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,2018-05-21,RAINBOW TROUT,1100,ATHABASCA,3N,18.5
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,2018-05-14,RAINBOW TROUT,200,MOUNT LASSEN,2N,21.82
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,2018-09-18,RAINBOW TROUT,200,TROUT LODGE/JUMPERS,AF3N,21.98
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,2018-05-03,RAINBOW TROUT,200,MOUNT LASSEN,2N,22.38
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,2018-05-17,RAINBOW TROUT,3880,CAMPBELL LAKE,2N,20.52
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,2018-09-17,RAINBOW TROUT,1500,LYNDON,AF3N,15.9
6904,UNNAMED,ATLANTIC RICHFIELD RESERVOIR,-115.326749,54.832388,NE29-67-9-W5,2018-05-24,RAINBOW TROUT,873,TROUT LODGE/SILVER'S,AF3N,21.46
6905,UNNAMED,BASHAW POND,-112.966507,52.581079,SE4-42-21-W4,2018-05-05,BROOK TROUT,200,BEITTY RESORT,3N,20.11
6905,UNNAMED,BASHAW POND,-112.966507,52.581079,SE4-42-21-W4,2018-06-05,RAINBOW TROUT,500,MOUNT LASSEN,3N,20.18
6892,UNNAMED,BATHING LAKE,-114.024744,49.278825,SE11-4-1-W5,2018-05-16,RAINBOW TROUT,500,ATHABASCA,3N,18.1
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2018-06-08,RAINBOW TROUT,1250,PRIVATE ALBERTA FACILITY,3N,20.3
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2018-05-10,RAINBOW TROUT,1250,PRIVATE ALBERTA FACILITY,3N,20.8
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2018-09-05,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,22
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2018-05-10,BROWN TROUT,500,BOW RIVER,3N,21.02
6894,UNNAMED,BELLIS BEACH LAKE,-112.15247,54.100613,SE15-59-15-W4,2018-05-15,RAINBOW TROUT,7000,TROUT LODGE,AF3N,16.29
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,2018-05-09,RAINBOW TROUT,4533,CAMPBELL LAKE,2N,20.2
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,2018-05-09,RAINBOW TROUT,1530,CAMPBELL LAKE,2N,17.64
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,2018-09-24,RAINBOW TROUT,1230,CAMPBELL LAKE,3N,13.9
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,2018-10-08,TIGER TROUT,5,BEITTY/BOW RIVER,2N,78.71
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,2018-09-28,TIGER TROUT,5000,BEITTY/BOW RIVER,3N,22.59
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,2018-09-28,RAINBOW TROUT,6390,CAMPBELL LAKE,AF3N,18.75
6884,UNNAMED,BOYLE POND,-112.80524,54.537414,NE16-64-19-W4,2018-06-08,RAINBOW TROUT,1320,TROUT LODGE/SILVER'S,AF3N,21.93
6884,UNNAMED,BOYLE POND,-112.80524,54.537414,NE16-64-19-W4,2018-05-18,RAINBOW TROUT,1320,TROUT LODGE/SILVER'S,AF3N,21.88
6921,UNNAMED,BRAZEAU BORROW PIT #1,-115.414317,52.916194,SE32-45-10-W5,2018-05-29,RAINBOW TROUT,825,TROUT LODGE,AF3N,20.18
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,2018-04-30,RAINBOW TROUT,3766,CAMPBELL LAKE,2N,15.9
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,2018-04-30,RAINBOW TROUT,3720,TROUT LODGE,AF3N,14
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,2018-04-30,RAINBOW TROUT,5000,TROUT LODGE/SILVER'S,AF3N,16
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,2018-04-30,RAINBOW TROUT,2826,CAMPBELL LAKE,2N,
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,2018-09-26,RAINBOW TROUT,15000,TROUT LODGE/JUMPERS,AF2N,7.8
6876,UNNAMED,BUD MILLER PARK POND,-110.040698,53.259224,NE26-49-1-W4,2018-05-16,RAINBOW TROUT,1400,TROUT LODGE/SILVER'S,AF3N,21.63
6879,UNNAMED,BURMIS LAKE,-114.299609,49.553784,SE14-7-3-W5,2018-05-05,RAINBOW TROUT,550,TROUT LODGE,AF3N,19.33
6880,UNNAMED,BURN'S RESERVOIR,-113.93045,49.492841,NE23-6-30-W4,2018-05-09,RAINBOW TROUT,500,TROUT LODGE,AF3N,19.33
6614,UNNAMED,BY THE LAKE PARK,-113.408198,52.976846,SW22-46-24-W4,2018-05-02,RAINBOW TROUT,2425,CAMPBELL LAKE,2N,20.08
21332,UNNAMED,CAMP 9 TROUT POND,-115.125149,52.84209,NE32-44-8-W5,2018-05-23,RAINBOW TROUT,500,TROUT LODGE,AF3N,20.18
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,2018-05-08,RAINBOW TROUT,3500,TROUT LODGE,AF3N,15.67
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,2018-05-08,RAINBOW TROUT,2850,MOUNT LASSEN,2N,22.38
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,2018-09-06,RAINBOW TROUT,10000,TROUT LODGE/JUMPERS,AF2N,7.34
20258,UNNAMED,CASTAWAY TROUT POND,-111.79091,53.097592,NE35-47-13-W4,2018-05-25,RAINBOW TROUT,700,TROUT LODGE/SILVER'S,AF3N,21.88
20258,UNNAMED,CASTAWAY TROUT POND,-111.79091,53.097592,NE35-47-13-W4,2018-05-19,RAINBOW TROUT,800,PRIVATE ALBERTA FACILITY,3N,20.9
18022,UNNAMED,CASTOR EASTSIDE TROUT POND,-111.91105,52.218207,SE34-37-14-W4,2018-05-18,RAINBOW TROUT,400,PRIVATE ALBERTA FACILITY,3N,20.7
6778,UNNAMED,CECIL THOMPSON POND,-117.20295,56.209063,SW23-83-21-W5,2018-05-22,RAINBOW TROUT,560,TROUT LODGE/SILVER'S,AF3N,22.28
6861,UNNAMED,CIPPERLEY'S RESERVOIR,-114.111399,51.7253,SW8-32-1-W5,2018-05-04,RAINBOW TROUT,1250,PRIVATE ALBERTA FACILITY,3N,20.9
6861,UNNAMED,CIPPERLEY'S RESERVOIR,-114.111399,51.7253,SW8-32-1-W5,2018-06-14,RAINBOW TROUT,1250,PRIVATE ALBERTA FACILITY,3N,20.6
6858,UNNAMED,COLEMAN FISH AND GAME POND,-114.559795,49.655563,SW24-8-5-W5,2018-05-21,RAINBOW TROUT,750,ATHABASCA,3N,18.1
6845,UNNAMED,CORONATION RESERVOIR,-111.44958,52.105809,SW24-36-11-W4,2018-05-03,RAINBOW TROUT,4648,TROUT LODGE/SILVER'S,AF3N,21.99
6845,UNNAMED,CORONATION RESERVOIR,-111.44958,52.105809,SW24-36-11-W4,2018-09-25,RAINBOW TROUT,10000,TROUT LODGE/JUMPERS,AF2N,7.74
6846,UNNAMED,COTTONWOOD LAKE,-113.8722,49.5588,SE16-7-29-W4,2018-05-09,RAINBOW TROUT,500,TROUT LODGE,AF3N,19.33
417477,UNNAMED,COUNTY SPORTPLEX POND,-118.812752,55.237091,NW14-72-6-W6,2018-06-18,RAINBOW TROUT,2320,TROUT LODGE/SILVER'S,AF3N,22.79
23293,UNNAMED,CROSSFIELD TROUT POND,-114.049779,51.422275,SE27-28-1-W5,2018-05-10,RAINBOW TROUT,770,MOUNT LASSEN,3N,20.18
6659,UNNAMED,DANDURAND LAKE,-116.736533,53.565803,NE9-53-19-W5,2018-05-30,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.27
6852,UNNAMED,DAYSLAND POND,-112.263607,52.86884,NE9-45-16-W4,2018-05-04,RAINBOW TROUT,240,MOUNT LASSEN,3N,21
6852,UNNAMED,DAYSLAND POND,-112.263607,52.86884,NE9-45-16-W4,2018-05-25,RAINBOW TROUT,250,TROUT LODGE/SILVER'S,AF3N,21.88
6853,UNNAMED,DEWITT'S POND,-114.121485,51.262527,SE31-26-1-W5,2018-04-30,RAINBOW TROUT,1000,TROUT LODGE/SILVER'S,AF3N,21.99
6853,UNNAMED,DEWITT'S POND,-114.121485,51.262527,SE31-26-1-W5,2018-06-04,BROWN TROUT,1300,BOW RIVER,3N,21.1
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2018-09-08,RAINBOW TROUT,500,TROUT LODGE/JUMPERS,AF3N,22.67
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2018-09-24,RAINBOW TROUT,3500,TROUT LODGE/KAMLOOPS,AF3N,21.88
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2018-05-14,RAINBOW TROUT,8000,TROUT LODGE,AF3N,21.6
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2018-05-14,RAINBOW TROUT,3000,TROUT LODGE/SILVER'S,AF3N,21.2
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2018-09-28,RAINBOW TROUT,5000,TROUT LODGE/JUMPERS,AF3N,9.08
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,2018-09-17,RAINBOW TROUT,3000,CAMPBELL LAKE,AF3N,14.73
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,2018-09-17,TIGER TROUT,1500,BEITTY/BOW RIVER,3N,21.67
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,2018-10-08,TIGER TROUT,4,BEITTY/BOW RIVER,2N,78.71
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,2018-04-03,RAINBOW TROUT,2850,MOUNT LASSEN,2N,22.38
6840,UNNAMED,EAST PIT LAKE,-114.473822,53.584969,SE23-53-4-W5,2018-09-25,RAINBOW TROUT,5000,TROUT LODGE/JUMPERS,AF2N,7.77
6840,UNNAMED,EAST PIT LAKE,-114.473822,53.584969,SE23-53-4-W5,2018-05-16,RAINBOW TROUT,6380,TROUT LODGE/COLD WATER JUMPERS,AF3N,20.3
22993,UNNAMED,EAST STORMWATER POND,-113.709921,52.469538,SE29-40-26-W4,2018-05-17,RAINBOW TROUT,1440,PRIVATE ALBERTA FACILITY,3N,20.8
6820,UNNAMED,ELK CREEK POND,-115.657217,52.056822,NW33-35-12-W5,2018-05-16,RAINBOW TROUT,500,MOUNT LASSEN,3N,20.18
6825,UNNAMED,FAIRVIEW COLLEGE POND,-118.387234,56.0588,SW34-81-3-W6,2018-05-25,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.11
24364,UNNAMED,FIESTA LAKE,-114.726449,51.995874,NE12-35-6-W5,2018-06-05,RAINBOW TROUT,835,TROUT LODGE/COLD WATER JUMPERS,AF3N,22.03
6827,UNNAMED,FIGURE EIGHT LAKE,-117.906378,56.30153,NE20-84-25-W5,2018-09-20,RAINBOW TROUT,5000,TROUT LODGE/JUMPERS,AF3N,7.85
6827,UNNAMED,FIGURE EIGHT LAKE,-117.906378,56.30153,NE20-84-25-W5,2018-05-24,RAINBOW TROUT,4950,TROUT LODGE/SILVER'S,AF3N,22.02
6830,UNNAMED,FOOTNER POND,-117.156875,58.608147,SE5-111-19-W5,2018-05-12,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.28
6815,UNNAMED,FOX CREEK TROUT POND,-116.888798,54.45359,NW13-63-20-W5,2018-05-22,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.28
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,2018-09-28,RAINBOW TROUT,678,LYNDON,AF3N,19.06
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,2018-05-22,RAINBOW TROUT,500,TROUT LODGE,AF3N,20.18
6816,UNNAMED,GIBBONS POND,-113.332084,53.830514,NE10-56-23-W4,2018-06-04,RAINBOW TROUT,240,TROUT LODGE/SILVER'S,AF3N,21.9
6816,UNNAMED,GIBBONS POND,-113.332084,53.830514,NE10-56-23-W4,2018-06-20,RAINBOW TROUT,250,PRIVATE ALBERTA FACILITY,3N,20.7
6816,UNNAMED,GIBBONS POND,-113.332084,53.830514,NE10-56-23-W4,2018-05-19,RAINBOW TROUT,250,PRIVATE ALBERTA FACILITY,3N,20.9
6818,UNNAMED,GOLDSPRING PARK POND,-111.995479,49.095497,NE6-2-15-W4,2018-05-16,RAINBOW TROUT,2700,PRIVATE ALBERTA FACILITY,3N,20.5
6809,UNNAMED,GOOSEBERRY PARK POND,-110.771236,52.110661,NE22-36-6-W4,2018-05-18,RAINBOW TROUT,2500,PRIVATE ALBERTA FACILITY,3N,20.7
6810,UNNAMED,GRANUM POND,-113.516665,49.870282,NW31-10-26-W4,2018-05-16,RAINBOW TROUT,450,PRIVATE ALBERTA FACILITY,3N,20.5
6806,UNNAMED,HANSEN'S RESERVOIR,-114.394522,52.297145,NE29-38-3-W5,2018-06-15,RAINBOW TROUT,2000,PRIVATE ALBERTA FACILITY,3N,21.1
6806,UNNAMED,HANSEN'S RESERVOIR,-114.394522,52.297145,NE29-38-3-W5,2018-09-05,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,22
6808,UNNAMED,HARLECK POND,-115.972609,52.494632,SE5-41-14-W5,2018-05-12,RAINBOW TROUT,400,MOUNT LASSEN,3N,20.18
6803,UNNAMED,HELMER RESERVOIR,-111.983108,51.649233,SW18-31-14-W4,2018-09-25,RAINBOW TROUT,3500,TROUT LODGE/KAMLOOPS,AF3N,20.56
6803,UNNAMED,HELMER RESERVOIR,-111.983108,51.649233,SW18-31-14-W4,2018-04-30,RAINBOW TROUT,2500,TROUT LODGE,AF3N,16.91
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,2018-09-14,RAINBOW TROUT,2500,TROUT LODGE/JUMPERS,AF3N,10.7
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,2018-05-10,RAINBOW TROUT,1500,TROUT LODGE/SILVER'S,AF3N,21.8
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,2018-05-10,BROOK TROUT,700,BEITTY RESORT,3N,21.28
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,2018-06-04,RAINBOW TROUT,1000,TROUT LODGE/SILVER'S,AF3N,21.9
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,2018-05-26,BROOK TROUT,1040,BEITTY RESORT,3N,21.33
6794,UNNAMED,HIGHWAY 40 POND,-118.782831,54.958674,SW12-69-6-W6,2018-05-25,RAINBOW TROUT,560,TROUT LODGE/SILVER'S,AF3N,22.11
6668,UNNAMED,HIGHWAY 63 POND,-111.320447,56.588109,NE35-87-9-W4,2018-05-23,RAINBOW TROUT,560,TROUT LODGE/SILVER'S,AF3N,22.11
6795,UNNAMED,HIGHWAY 686 POND,-116.954587,56.372419,NE17-85-19-W5,2018-05-23,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.11
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,2018-05-06,RAINBOW TROUT,2910,CAMPBELL LAKE,2N,20.08
6780,UNNAMED,HUBER RESERVOIR,-111.732917,52.221611,SW36-37-13-W4,2018-05-09,RAINBOW TROUT,2910,CAMPBELL LAKE,2N,20.08
6784,UNNAMED,INNISFREE TROUT POND,-111.629354,53.39796,SE13-51-12-W4,2018-05-15,RAINBOW TROUT,960,TROUT LODGE/SILVER'S,AF3N,22.28
6784,UNNAMED,INNISFREE TROUT POND,-111.629354,53.39796,SE13-51-12-W4,2018-05-15,BROOK TROUT,600,BEITTY RESORT,3N,20.8
6785,UNNAMED,IRMA FISH AND GAME POND,-111.236446,52.918593,SW34-45-9-W4,2018-05-12,BROOK TROUT,300,BEITTY RESORT,3N,19.96
6785,UNNAMED,IRMA FISH AND GAME POND,-111.236446,52.918593,SW34-45-9-W4,2018-05-12,RAINBOW TROUT,240,MOUNT LASSEN,3N,20.11
6788,UNNAMED,JARVIS CREEK POND,-117.810057,53.508917,NE19-52-26-W5,2018-05-31,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.27
417476,UNNAMED,KEENEX TROUT POND,-113.208467,49.896607,NW10-11-24-W4,2018-05-02,RAINBOW TROUT,1000,CAMPBELL LAKE,2N,18.75
417476,UNNAMED,KEENEX TROUT POND,-113.208467,49.896607,NW10-11-24-W4,2018-04-30,RAINBOW TROUT,2400,ATHABASCA,2N,19.1
6770,UNNAMED,KERBE'S POND,-112.844594,52.112277,NE19-36-20-W4,2018-09-06,RAINBOW TROUT,250,MOUNT LASSEN,3N,20.83
6770,UNNAMED,KERBE'S POND,-112.844594,52.112277,NE19-36-20-W4,2018-09-06,TIGER TROUT,250,BEITTY/BOW RIVER,3N,23.02
6770,UNNAMED,KERBE'S POND,-112.844594,52.112277,NE19-36-20-W4,2018-10-08,TIGER TROUT,3,BEITTY/BOW RIVER,2N,78.71
26447,UNNAMED,KIDS CAN CATCH POND,-114.017656,51.041403,SW13-24-1-W5,2018-06-29,RAINBOW TROUT,50,TROUT LODGE/SILVER'S,AF3N,16.53
26447,UNNAMED,KIDS CAN CATCH POND,-114.017656,51.041403,SW13-24-1-W5,2018-06-29,RAINBOW TROUT,50,TROUT LODGE/SILVER'S,AF3N,16.53
26447,UNNAMED,KIDS CAN CATCH POND,-114.017656,51.041403,SW13-24-1-W5,2018-07-23,RAINBOW TROUT,50,TROUT LODGE/JUMPERS,AF3N,22.5
6773,UNNAMED,KRAFT WIMBORNE POND,-113.620127,51.859122,SE28-33-26-W4,2018-05-10,RAINBOW TROUT,480,MOUNT LASSEN,3N,20.18
6773,UNNAMED,KRAFT WIMBORNE POND,-113.620127,51.859122,SE28-33-26-W4,2018-05-10,BROOK TROUT,300,BEITTY RESORT,3N,19.96
6774,UNNAMED,KRAMER POND,-114.745933,52.906846,SW25-45-6-W5,2018-05-17,RAINBOW TROUT,2800,TROUT LODGE/SILVER'S,AF3N,22.31
20267,UNNAMED,LA CRETE POND,-115.906655,58.197347,SW15-106-12-W5,2018-05-23,RAINBOW TROUT,840,TROUT LODGE/SILVER'S,AF3N,22.28
6655,UNNAMED,LAMONT POND,-112.749283,53.775627,SW27-55-19-W4,2018-05-10,RAINBOW TROUT,900,PRIVATE ALBERTA FACILITY,3N,20.8
24053,UNNAMED,LARA FISH POND,-110.61054,54.3089,NE25-61-5-W4,2018-05-03,RAINBOW TROUT,200,MOUNT LASSEN,2N,22.38
